original_tz,n,percentage
22:55Z,1,0.019327406262079627
22:57Z,1,0.019327406262079627
22:58Z,1,0.019327406262079627
23:02Z,1,0.019327406262079627
23:05Z,1,0.019327406262079627
23:07Z,1,0.019327406262079627
23:09Z,1,0.019327406262079627
23:11Z,1,0.019327406262079627
23:18Z,1,0.019327406262079627
23:22Z,1,0.019327406262079627
23:23Z,1,0.019327406262079627
23:25Z,1,0.019327406262079627
23:26Z,1,0.019327406262079627
23:35Z,1,0.019327406262079627
23:37Z,1,0.019327406262079627
23:42Z,1,0.019327406262079627
23:43Z,1,0.019327406262079627
23:44Z,1,0.019327406262079627
23:49Z,1,0.019327406262079627
23:54Z,1,0.019327406262079627
23:56Z,1,0.019327406262079627
23:58Z,1,0.019327406262079627
24:00Z,1,0.019327406262079627
24:03Z,1,0.019327406262079627
24:13Z,1,0.019327406262079627
24:15Z,1,0.019327406262079627
24:19Z,1,0.019327406262079627
24:22Z,1,0.019327406262079627
24:28Z,1,0.019327406262079627
24:34Z,1,0.019327406262079627
24:35Z,1,0.019327406262079627
24:45Z,1,0.019327406262079627
24:48Z,1,0.019327406262079627
24:50Z,1,0.019327406262079627
25:02Z,1,0.019327406262079627
25:08Z,1,0.019327406262079627
25:11Z,1,0.019327406262079627
25:23Z,1,0.019327406262079627
25:34Z,1,0.019327406262079627
25:39Z,1,0.019327406262079627
25:43Z,1,0.019327406262079627
25:47Z,1,0.019327406262079627
25:49Z,1,0.019327406262079627
25:50Z,1,0.019327406262079627
25:53Z,1,0.019327406262079627
25:58Z,1,0.019327406262079627
26:08Z,1,0.019327406262079627
26:18Z,1,0.019327406262079627
26:19Z,1,0.019327406262079627
26:21Z,1,0.019327406262079627
26:26Z,1,0.019327406262079627
26:28Z,1,0.019327406262079627
26:29Z,1,0.019327406262079627
26:30Z,1,0.019327406262079627
26:32Z,1,0.019327406262079627
26:33Z,1,0.019327406262079627
26:39Z,1,0.019327406262079627
26:42Z,1,0.019327406262079627
26:43Z,1,0.019327406262079627
26:50Z,1,0.019327406262079627
26:52Z,1,0.019327406262079627
26:56Z,1,0.019327406262079627
27:02Z,1,0.019327406262079627
27:03Z,1,0.019327406262079627
27:05Z,1,0.019327406262079627
27:07Z,1,0.019327406262079627
27:17Z,1,0.019327406262079627
27:25Z,1,0.019327406262079627
27:29Z,1,0.019327406262079627
27:30Z,1,0.019327406262079627
27:33Z,1,0.019327406262079627
27:37Z,1,0.019327406262079627
27:38Z,1,0.019327406262079627
27:39Z,1,0.019327406262079627
27:40Z,1,0.019327406262079627
27:48Z,1,0.019327406262079627
27:53Z,1,0.019327406262079627
27:55Z,1,0.019327406262079627
28:00Z,1,0.019327406262079627
28:01Z,1,0.019327406262079627
28:02Z,1,0.019327406262079627
28:03Z,1,0.019327406262079627
28:15Z,1,0.019327406262079627
28:22Z,1,0.019327406262079627
28:23Z,1,0.019327406262079627
28:24Z,1,0.019327406262079627
28:25Z,1,0.019327406262079627
28:26Z,1,0.019327406262079627
28:27Z,1,0.019327406262079627
28:33Z,1,0.019327406262079627
28:37Z,1,0.019327406262079627
28:39Z,1,0.019327406262079627
28:45Z,1,0.019327406262079627
28:46Z,1,0.019327406262079627
28:47Z,1,0.019327406262079627
28:48Z,1,0.019327406262079627
28:56Z,1,0.019327406262079627
28:59Z,1,0.019327406262079627
29:06Z,1,0.019327406262079627
29:08Z,1,0.019327406262079627
29:11Z,1,0.019327406262079627
29:12Z,1,0.019327406262079627
29:13Z,1,0.019327406262079627
29:14Z,1,0.019327406262079627
29:16Z,1,0.019327406262079627
29:21Z,1,0.019327406262079627
29:23Z,1,0.019327406262079627
29:24Z,1,0.019327406262079627
29:38Z,1,0.019327406262079627
29:44Z,1,0.019327406262079627
29:49Z,1,0.019327406262079627
29:50Z,1,0.019327406262079627
29:55Z,1,0.019327406262079627
29:57Z,1,0.019327406262079627
29:58Z,1,0.019327406262079627
30:04Z,1,0.019327406262079627
30:05Z,1,0.019327406262079627
30:08Z,1,0.019327406262079627
30:11Z,1,0.019327406262079627
30:14Z,1,0.019327406262079627
30:18Z,1,0.019327406262079627
30:20Z,1,0.019327406262079627
30:21Z,1,0.019327406262079627
30:29Z,1,0.019327406262079627
30:30Z,1,0.019327406262079627
30:36Z,1,0.019327406262079627
30:38Z,1,0.019327406262079627
30:42Z,1,0.019327406262079627
30:43Z,1,0.019327406262079627
30:45Z,1,0.019327406262079627
30:50Z,1,0.019327406262079627
30:53Z,1,0.019327406262079627
30:54Z,1,0.019327406262079627
31:01Z,1,0.019327406262079627
31:03Z,1,0.019327406262079627
31:12Z,1,0.019327406262079627
31:15Z,1,0.019327406262079627
31:20Z,1,0.019327406262079627
31:28Z,1,0.019327406262079627
31:34Z,1,0.019327406262079627
31:35Z,1,0.019327406262079627
31:45Z,1,0.019327406262079627
31:46Z,1,0.019327406262079627
31:47Z,1,0.019327406262079627
31:51Z,1,0.019327406262079627
31:58Z,1,0.019327406262079627
32:00Z,1,0.019327406262079627
32:02Z,1,0.019327406262079627
32:06Z,1,0.019327406262079627
32:18Z,1,0.019327406262079627
32:19Z,1,0.019327406262079627
32:23Z,1,0.019327406262079627
32:24Z,1,0.019327406262079627
32:25Z,1,0.019327406262079627
32:29Z,1,0.019327406262079627
32:37Z,1,0.019327406262079627
32:40Z,1,0.019327406262079627
32:41Z,1,0.019327406262079627
32:46Z,1,0.019327406262079627
32:47Z,1,0.019327406262079627
32:55Z,1,0.019327406262079627
32:56Z,1,0.019327406262079627
33:01Z,1,0.019327406262079627
33:02Z,1,0.019327406262079627
33:05Z,1,0.019327406262079627
33:07Z,1,0.019327406262079627
33:11Z,1,0.019327406262079627
33:17Z,1,0.019327406262079627
33:20Z,1,0.019327406262079627
33:21Z,1,0.019327406262079627
33:33Z,1,0.019327406262079627
33:35Z,1,0.019327406262079627
33:44Z,1,0.019327406262079627
33:49Z,1,0.019327406262079627
33:53Z,1,0.019327406262079627
33:55Z,1,0.019327406262079627
33:56Z,1,0.019327406262079627
33:58Z,1,0.019327406262079627
33:59Z,1,0.019327406262079627
34:01Z,1,0.019327406262079627
34:02Z,1,0.019327406262079627
34:05Z,1,0.019327406262079627
34:07Z,1,0.019327406262079627
34:08Z,1,0.019327406262079627
34:12Z,1,0.019327406262079627
34:17Z,1,0.019327406262079627
34:18Z,1,0.019327406262079627
34:21Z,1,0.019327406262079627
34:27Z,1,0.019327406262079627
34:28Z,1,0.019327406262079627
34:31Z,1,0.019327406262079627
34:32Z,1,0.019327406262079627
34:37Z,1,0.019327406262079627
34:41Z,1,0.019327406262079627
34:45Z,1,0.019327406262079627
34:49Z,1,0.019327406262079627
34:54Z,1,0.019327406262079627
34:56Z,1,0.019327406262079627
34:59Z,1,0.019327406262079627
35:03Z,1,0.019327406262079627
35:04Z,1,0.019327406262079627
35:05Z,1,0.019327406262079627
35:09Z,1,0.019327406262079627
35:11Z,1,0.019327406262079627
35:18Z,1,0.019327406262079627
35:20Z,1,0.019327406262079627
35:24Z,1,0.019327406262079627
35:25Z,1,0.019327406262079627
35:29Z,1,0.019327406262079627
35:36Z,1,0.019327406262079627
35:46Z,1,0.019327406262079627
35:48Z,1,0.019327406262079627
36:00Z,1,0.019327406262079627
36:06Z,1,0.019327406262079627
36:10Z,1,0.019327406262079627
36:11Z,1,0.019327406262079627
36:12Z,1,0.019327406262079627
36:14Z,1,0.019327406262079627
36:17Z,1,0.019327406262079627
36:20Z,1,0.019327406262079627
36:22Z,1,0.019327406262079627
36:23Z,1,0.019327406262079627
36:27Z,1,0.019327406262079627
36:32Z,1,0.019327406262079627
36:36Z,1,0.019327406262079627
36:37Z,1,0.019327406262079627
36:38Z,1,0.019327406262079627
36:39Z,1,0.019327406262079627
36:48Z,1,0.019327406262079627
36:55Z,1,0.019327406262079627
37:05Z,1,0.019327406262079627
37:06Z,1,0.019327406262079627
37:13Z,1,0.019327406262079627
37:20Z,1,0.019327406262079627
37:26Z,1,0.019327406262079627
37:29Z,1,0.019327406262079627
37:30Z,1,0.019327406262079627
37:34Z,1,0.019327406262079627
37:39Z,1,0.019327406262079627
37:53Z,1,0.019327406262079627
37:58Z,1,0.019327406262079627
37:59Z,1,0.019327406262079627
38:00Z,1,0.019327406262079627
38:03Z,1,0.019327406262079627
38:04Z,1,0.019327406262079627
38:09Z,1,0.019327406262079627
38:20Z,1,0.019327406262079627
38:23Z,1,0.019327406262079627
38:35Z,1,0.019327406262079627
38:39Z,1,0.019327406262079627
38:42Z,1,0.019327406262079627
38:43Z,1,0.019327406262079627
38:50Z,1,0.019327406262079627
38:56Z,1,0.019327406262079627
38:58Z,1,0.019327406262079627
38:59Z,1,0.019327406262079627
39:02Z,1,0.019327406262079627
39:03Z,1,0.019327406262079627
39:05Z,1,0.019327406262079627
39:06Z,1,0.019327406262079627
39:09Z,1,0.019327406262079627
39:14Z,1,0.019327406262079627
39:15Z,1,0.019327406262079627
39:19Z,1,0.019327406262079627
39:23Z,1,0.019327406262079627
39:25Z,1,0.019327406262079627
39:29Z,1,0.019327406262079627
39:30Z,1,0.019327406262079627
39:40Z,1,0.019327406262079627
39:41Z,1,0.019327406262079627
39:44Z,1,0.019327406262079627
39:47Z,1,0.019327406262079627
40:05Z,1,0.019327406262079627
40:08Z,1,0.019327406262079627
40:09Z,1,0.019327406262079627
40:11Z,1,0.019327406262079627
40:12Z,1,0.019327406262079627
40:14Z,1,0.019327406262079627
40:17Z,1,0.019327406262079627
40:19Z,1,0.019327406262079627
40:20Z,1,0.019327406262079627
40:24Z,1,0.019327406262079627
40:30Z,1,0.019327406262079627
40:42Z,1,0.019327406262079627
40:44Z,1,0.019327406262079627
40:47Z,1,0.019327406262079627
40:48Z,1,0.019327406262079627
40:50Z,1,0.019327406262079627
40:53Z,1,0.019327406262079627
40:54Z,1,0.019327406262079627
41:05Z,1,0.019327406262079627
41:06Z,1,0.019327406262079627
41:09Z,1,0.019327406262079627
41:12Z,1,0.019327406262079627
41:17Z,1,0.019327406262079627
41:26Z,1,0.019327406262079627
41:27Z,1,0.019327406262079627
41:30Z,1,0.019327406262079627
41:37Z,1,0.019327406262079627
41:43Z,1,0.019327406262079627
41:50Z,1,0.019327406262079627
41:51Z,1,0.019327406262079627
41:52Z,1,0.019327406262079627
42:01Z,1,0.019327406262079627
42:02Z,1,0.019327406262079627
42:03Z,1,0.019327406262079627
42:06Z,1,0.019327406262079627
42:07Z,1,0.019327406262079627
42:09Z,1,0.019327406262079627
42:12Z,1,0.019327406262079627
42:19Z,1,0.019327406262079627
42:21Z,1,0.019327406262079627
42:24Z,1,0.019327406262079627
42:26Z,1,0.019327406262079627
42:31Z,1,0.019327406262079627
42:33Z,1,0.019327406262079627
42:34Z,1,0.019327406262079627
42:36Z,1,0.019327406262079627
42:40Z,1,0.019327406262079627
42:43Z,1,0.019327406262079627
42:46Z,1,0.019327406262079627
42:47Z,1,0.019327406262079627
42:49Z,1,0.019327406262079627
42:51Z,1,0.019327406262079627
42:52Z,1,0.019327406262079627
42:56Z,1,0.019327406262079627
43:02Z,1,0.019327406262079627
43:04Z,1,0.019327406262079627
43:16Z,1,0.019327406262079627
43:23Z,1,0.019327406262079627
43:26Z,1,0.019327406262079627
43:29Z,1,0.019327406262079627
43:31Z,1,0.019327406262079627
43:32Z,1,0.019327406262079627
43:33Z,1,0.019327406262079627
43:35Z,1,0.019327406262079627
43:36Z,1,0.019327406262079627
43:37Z,1,0.019327406262079627
43:39Z,1,0.019327406262079627
43:40Z,1,0.019327406262079627
43:46Z,1,0.019327406262079627
43:52Z,1,0.019327406262079627
43:53Z,1,0.019327406262079627
43:54Z,1,0.019327406262079627
43:56Z,1,0.019327406262079627
43:58Z,1,0.019327406262079627
44:02Z,1,0.019327406262079627
44:03Z,1,0.019327406262079627
44:13Z,1,0.019327406262079627
44:19Z,1,0.019327406262079627
44:20Z,1,0.019327406262079627
44:21Z,1,0.019327406262079627
44:22Z,1,0.019327406262079627
44:24Z,1,0.019327406262079627
44:25Z,1,0.019327406262079627
44:27Z,1,0.019327406262079627
44:28Z,1,0.019327406262079627
44:30Z,1,0.019327406262079627
44:32Z,1,0.019327406262079627
44:39Z,1,0.019327406262079627
44:40Z,1,0.019327406262079627
44:43Z,1,0.019327406262079627
44:46Z,1,0.019327406262079627
44:57Z,1,0.019327406262079627
45:00Z,1,0.019327406262079627
45:01Z,1,0.019327406262079627
45:17Z,1,0.019327406262079627
45:19Z,1,0.019327406262079627
45:22Z,1,0.019327406262079627
45:23Z,1,0.019327406262079627
45:30Z,1,0.019327406262079627
45:32Z,1,0.019327406262079627
45:35Z,1,0.019327406262079627
45:36Z,1,0.019327406262079627
45:39Z,1,0.019327406262079627
45:59Z,1,0.019327406262079627
46:03Z,1,0.019327406262079627
46:06Z,1,0.019327406262079627
46:08Z,1,0.019327406262079627
46:09Z,1,0.019327406262079627
46:10Z,1,0.019327406262079627
46:12Z,1,0.019327406262079627
46:23Z,1,0.019327406262079627
46:25Z,1,0.019327406262079627
46:27Z,1,0.019327406262079627
46:35Z,1,0.019327406262079627
46:38Z,1,0.019327406262079627
46:40Z,1,0.019327406262079627
46:41Z,1,0.019327406262079627
46:49Z,1,0.019327406262079627
46:52Z,1,0.019327406262079627
46:54Z,1,0.019327406262079627
47:02Z,1,0.019327406262079627
47:07Z,1,0.019327406262079627
47:11Z,1,0.019327406262079627
47:13Z,1,0.019327406262079627
47:14Z,1,0.019327406262079627
47:16Z,1,0.019327406262079627
47:17Z,1,0.019327406262079627
47:20Z,1,0.019327406262079627
47:21Z,1,0.019327406262079627
47:26Z,1,0.019327406262079627
47:28Z,1,0.019327406262079627
47:29Z,1,0.019327406262079627
47:30Z,1,0.019327406262079627
47:35Z,1,0.019327406262079627
47:39Z,1,0.019327406262079627
47:45Z,1,0.019327406262079627
47:47Z,1,0.019327406262079627
47:48Z,1,0.019327406262079627
47:52Z,1,0.019327406262079627
47:55Z,1,0.019327406262079627
47:56Z,1,0.019327406262079627
48:05Z,1,0.019327406262079627
48:13Z,1,0.019327406262079627
48:14Z,1,0.019327406262079627
48:16Z,1,0.019327406262079627
48:19Z,1,0.019327406262079627
48:21Z,1,0.019327406262079627
48:26Z,1,0.019327406262079627
48:34Z,1,0.019327406262079627
48:36Z,1,0.019327406262079627
48:41Z,1,0.019327406262079627
48:44Z,1,0.019327406262079627
48:47Z,1,0.019327406262079627
48:49Z,1,0.019327406262079627
48:52Z,1,0.019327406262079627
48:53Z,1,0.019327406262079627
48:56Z,1,0.019327406262079627
48:58Z,1,0.019327406262079627
48:59Z,1,0.019327406262079627
49:02Z,1,0.019327406262079627
49:12Z,1,0.019327406262079627
49:14Z,1,0.019327406262079627
49:15Z,1,0.019327406262079627
49:19Z,1,0.019327406262079627
49:23Z,1,0.019327406262079627
49:25Z,1,0.019327406262079627
49:27Z,1,0.019327406262079627
49:33Z,1,0.019327406262079627
49:37Z,1,0.019327406262079627
49:43Z,1,0.019327406262079627
49:44Z,1,0.019327406262079627
49:46Z,1,0.019327406262079627
49:48Z,1,0.019327406262079627
49:49Z,1,0.019327406262079627
49:50Z,1,0.019327406262079627
49:53Z,1,0.019327406262079627
49:56Z,1,0.019327406262079627
49:57Z,1,0.019327406262079627
50:02Z,1,0.019327406262079627
50:03Z,1,0.019327406262079627
50:04Z,1,0.019327406262079627
50:07Z,1,0.019327406262079627
50:10Z,1,0.019327406262079627
50:11Z,1,0.019327406262079627
50:12Z,1,0.019327406262079627
50:13Z,1,0.019327406262079627
50:17Z,1,0.019327406262079627
50:18Z,1,0.019327406262079627
50:25Z,1,0.019327406262079627
50:31Z,1,0.019327406262079627
50:32Z,1,0.019327406262079627
50:33Z,1,0.019327406262079627
50:34Z,1,0.019327406262079627
50:37Z,1,0.019327406262079627
50:39Z,1,0.019327406262079627
50:48Z,1,0.019327406262079627
50:49Z,1,0.019327406262079627
50:50Z,1,0.019327406262079627
50:51Z,1,0.019327406262079627
50:55Z,1,0.019327406262079627
51:04Z,1,0.019327406262079627
51:13Z,1,0.019327406262079627
51:19Z,1,0.019327406262079627
51:21Z,1,0.019327406262079627
51:25Z,1,0.019327406262079627
51:26Z,1,0.019327406262079627
51:29Z,1,0.019327406262079627
51:33Z,1,0.019327406262079627
51:34Z,1,0.019327406262079627
51:35Z,1,0.019327406262079627
51:37Z,1,0.019327406262079627
51:40Z,1,0.019327406262079627
51:41Z,1,0.019327406262079627
51:43Z,1,0.019327406262079627
51:44Z,1,0.019327406262079627
51:45Z,1,0.019327406262079627
51:47Z,1,0.019327406262079627
51:51Z,1,0.019327406262079627
51:52Z,1,0.019327406262079627
51:54Z,1,0.019327406262079627
51:55Z,1,0.019327406262079627
51:58Z,1,0.019327406262079627
51:59Z,1,0.019327406262079627
52:02Z,1,0.019327406262079627
52:03Z,1,0.019327406262079627
52:11Z,1,0.019327406262079627
52:15Z,1,0.019327406262079627
52:17Z,1,0.019327406262079627
52:22Z,1,0.019327406262079627
52:25Z,1,0.019327406262079627
52:27Z,1,0.019327406262079627
52:30Z,1,0.019327406262079627
52:31Z,1,0.019327406262079627
52:37Z,1,0.019327406262079627
52:42Z,1,0.019327406262079627
52:45Z,1,0.019327406262079627
52:46Z,1,0.019327406262079627
52:55Z,1,0.019327406262079627
52:57Z,1,0.019327406262079627
52:58Z,1,0.019327406262079627
52:59Z,1,0.019327406262079627
53:03Z,1,0.019327406262079627
53:07Z,1,0.019327406262079627
53:12Z,1,0.019327406262079627
53:13Z,1,0.019327406262079627
53:17Z,1,0.019327406262079627
53:23Z,1,0.019327406262079627
53:24Z,1,0.019327406262079627
53:28Z,1,0.019327406262079627
53:32Z,1,0.019327406262079627
53:34Z,1,0.019327406262079627
53:35Z,1,0.019327406262079627
53:37Z,1,0.019327406262079627
53:44Z,1,0.019327406262079627
53:46Z,1,0.019327406262079627
53:51Z,1,0.019327406262079627
53:57Z,1,0.019327406262079627
53:59Z,1,0.019327406262079627
54:00Z,1,0.019327406262079627
54:07Z,1,0.019327406262079627
54:09Z,1,0.019327406262079627
54:14Z,1,0.019327406262079627
54:17Z,1,0.019327406262079627
54:19Z,1,0.019327406262079627
54:20Z,1,0.019327406262079627
54:21Z,1,0.019327406262079627
54:23Z,1,0.019327406262079627
54:26Z,1,0.019327406262079627
54:28Z,1,0.019327406262079627
54:36Z,1,0.019327406262079627
54:37Z,1,0.019327406262079627
54:38Z,1,0.019327406262079627
54:39Z,1,0.019327406262079627
54:40Z,1,0.019327406262079627
54:43Z,1,0.019327406262079627
54:44Z,1,0.019327406262079627
54:46Z,1,0.019327406262079627
54:54Z,1,0.019327406262079627
54:55Z,1,0.019327406262079627
54:57Z,1,0.019327406262079627
55:01Z,1,0.019327406262079627
55:07Z,1,0.019327406262079627
55:10Z,1,0.019327406262079627
55:11Z,1,0.019327406262079627
55:12Z,1,0.019327406262079627
55:14Z,1,0.019327406262079627
55:16Z,1,0.019327406262079627
55:18Z,1,0.019327406262079627
55:21Z,1,0.019327406262079627
55:23Z,1,0.019327406262079627
55:28Z,1,0.019327406262079627
55:30Z,1,0.019327406262079627
55:31Z,1,0.019327406262079627
55:35Z,1,0.019327406262079627
55:37Z,1,0.019327406262079627
55:48Z,1,0.019327406262079627
55:53Z,1,0.019327406262079627
55:55Z,1,0.019327406262079627
55:58Z,1,0.019327406262079627
56:00Z,1,0.019327406262079627
56:07Z,1,0.019327406262079627
56:09Z,1,0.019327406262079627
56:11Z,1,0.019327406262079627
56:15Z,1,0.019327406262079627
56:17Z,1,0.019327406262079627
56:19Z,1,0.019327406262079627
56:22Z,1,0.019327406262079627
56:25Z,1,0.019327406262079627
56:30Z,1,0.019327406262079627
56:31Z,1,0.019327406262079627
56:32Z,1,0.019327406262079627
56:35Z,1,0.019327406262079627
56:38Z,1,0.019327406262079627
56:42Z,1,0.019327406262079627
56:48Z,1,0.019327406262079627
56:50Z,1,0.019327406262079627
56:53Z,1,0.019327406262079627
56:54Z,1,0.019327406262079627
56:56Z,1,0.019327406262079627
57:00Z,1,0.019327406262079627
57:02Z,1,0.019327406262079627
57:03Z,1,0.019327406262079627
57:10Z,1,0.019327406262079627
57:11Z,1,0.019327406262079627
57:12Z,1,0.019327406262079627
57:15Z,1,0.019327406262079627
57:17Z,1,0.019327406262079627
57:24Z,1,0.019327406262079627
57:29Z,1,0.019327406262079627
57:30Z,1,0.019327406262079627
57:34Z,1,0.019327406262079627
57:36Z,1,0.019327406262079627
57:38Z,1,0.019327406262079627
57:40Z,1,0.019327406262079627
57:50Z,1,0.019327406262079627
57:52Z,1,0.019327406262079627
58:02Z,1,0.019327406262079627
58:03Z,1,0.019327406262079627
58:09Z,1,0.019327406262079627
58:14Z,1,0.019327406262079627
58:15Z,1,0.019327406262079627
58:27Z,1,0.019327406262079627
58:31Z,1,0.019327406262079627
58:33Z,1,0.019327406262079627
58:35Z,1,0.019327406262079627
58:43Z,1,0.019327406262079627
58:46Z,1,0.019327406262079627
58:47Z,1,0.019327406262079627
58:50Z,1,0.019327406262079627
58:56Z,1,0.019327406262079627
59:00Z,1,0.019327406262079627
59:04Z,1,0.019327406262079627
59:10Z,1,0.019327406262079627
59:13Z,1,0.019327406262079627
59:16Z,1,0.019327406262079627
59:19Z,1,0.019327406262079627
59:21Z,1,0.019327406262079627
59:28Z,1,0.019327406262079627
59:38Z,1,0.019327406262079627
59:40Z,1,0.019327406262079627
59:49Z,1,0.019327406262079627
59:50Z,1,0.019327406262079627
59:55Z,1,0.019327406262079627
59:58Z,1,0.019327406262079627
